TRIP
DATE 2004-01-02 
DECLINATION     0.00
DATA
8.0		300.45	-13.16	1.309	>
8.0		301.85	-24.41	1.188	>
8.0		301.19	-39.61	1.216	>
8.0		297.83	-49.29	1.711	>
8.0		277.14	-67.30	1.418	>
8.0		271.22	-83.86	1.319	>
8.0		79.45	-83.53	1.308	>
8.0		107.35	-79.76	0.472	>
8.0	9.0	282.11	16.01	1.185	>
9.0		197.47	-77.58	1.658	>
9.0		121.17	-44.70	2.197	>
9.0		120.91	-30.76	2.068	>
9.0		123.96	-18.39	1.864	>
9.0		120.11	2.54	1.780	>
9.0		116.94	11.83	1.673	>
9.0		113.87	26.25	2.229	>
9.0		118.67	41.37	2.088	>
9.0		135.57	46.68	1.970	>
9.0		135.95	48.45	0.707	>
9.0		237.21	54.54	0.398	>
9.0		251.25	8.02	0.229	>
9.0		272.56	-23.05	0.536	>
9.0		274.37	-41.26	0.732	>
9.0		285.21	-64.14	0.708	>
9.0		281.69	-73.05	1.541	>
9.0	10.0	174.20	0.37	1.246	>
10.0		286.03	-52.24	0.455	>
10.0		288.97	-70.30	0.602	>
10.0		295.40	-70.68	1.396	>
10.0		314.88	-78.54	1.684	>
10.0		86.23	-70.30	1.715	>
10.0		89.50	-55.89	1.837	>
10.0		95.00	-33.73	1.489	>
10.0		93.00	-17.64	1.383	>
10.0		92.91	-7.63	1.409	>
10.0		91.27	11.39	1.478	>
10.0		90.87	21.13	1.545	>
10.0		92.98	24.64	1.885	>
10.0		92.75	36.48	1.970	>
10.0		86.65	50.26	1.743	>
10.0		75.36	69.43	1.497	>
10.0		341.22	74.07	1.335	>
10.0		314.23	66.64	1.190	>
10.0		326.60	54.10	0.468	>
10.0		303.02	40.18	0.219	>
10.0	11.0	159.80	-24.22	1.048	>
11.0		143.04	60.26	0.265	>
11.0		145.93	73.12	0.578	>
11.0		139.05	76.33	1.059	>
11.0		131.82	79.23	1.364	>
11.0		162.33	85.02	1.366	>
11.0		280.74	78.45	0.991	>
11.0		302.15	67.69	0.896	>
11.0		315.97	60.60	0.768	>
11.0		315.30	53.00	0.666	>
11.0		323.95	36.67	0.663	>
11.0		323.47	24.43	0.638	>
11.0		320.43	13.99	0.616	>
11.0		321.93	4.52	1.194	>
11.0		320.37	-7.64	1.098	>
11.0		320.70	-22.80	0.988	>
11.0		321.05	-25.13	1.163	>
11.0		320.92	-28.13	1.586	>
11.0		324.00	-36.84	1.571	>
11.0		324.94	-44.38	1.759	>
11.0		318.73	-66.00	1.364	>
11.0		322.90	-68.40	0.671	>
11.0		324.36	-81.03	0.418	>
11.0	12.0	242.63	8.28	1.132	>
12.0		149.23	51.24	0.331	>
12.0		151.77	67.08	0.711	>
12.0		172.51	78.90	0.917	>
12.0		231.77	83.97	0.799	>
12.0		301.86	70.64	0.629	>
12.0		305.16	52.86	0.679	>
12.0		313.36	47.55	0.587	>
12.0		319.67	25.27	0.480	>
12.0		313.45	8.33	0.476	>
12.0		313.46	-3.92	0.526	>
12.0		313.33	-7.29	0.710	>
12.0		313.33	-9.91	0.738	>
12.0		313.48	-11.14	0.952	>
12.0		316.98	-20.78	0.919	>
12.0		317.10	-31.01	0.922	>
12.0		316.94	-36.76	0.993	>
12.0		314.54	-37.15	1.449	>
12.0		316.05	-46.68	1.905	>
12.0		317.36	-56.72	1.813	>
12.0		308.29	-66.61	1.724	>
12.0		319.08	-68.70	0.794	>
12.0		312.82	-72.56	0.496	>
12.0		251.18	-83.06	0.385	>
12.0	13.0	230.62	-21.01	0.689	>
13.0		152.18	59.09	0.317	>
13.0		159.76	65.26	0.456	>
13.0		159.25	67.32	1.076	>
13.0		153.95	73.46	1.224	>
13.0		159.00	81.21	1.478	>
13.0		186.50	86.54	1.318	>
13.0		347.11	75.23	1.424	>
13.0		343.98	62.59	1.370	>
13.0		331.34	45.65	1.456	>
13.0		327.62	32.55	1.351	>
13.0		326.45	25.16	1.094	>
13.0		324.05	17.22	0.956	>
13.0		330.62	14.45	0.998	>
13.0		326.34	1.22	0.985	>
13.0		324.90	-11.04	0.909	>
13.0		327.65	-24.51	1.097	>
13.0		327.76	-34.29	1.615	>
13.0		328.79	-42.97	1.878	>
13.0		327.02	-52.52	1.724	>
13.0		325.81	-61.66	1.612	>
13.0		330.52	-66.05	0.801	>
13.0		328.77	-70.03	0.644	>
13.0	14.0	255.80	-10.72	0.618	>
14.0		133.62	9.15	0.446	>
14.0		130.93	55.64	0.476	>
14.0		127.18	63.77	1.775	>
14.0		120.62	67.53	2.101	>
14.0		128.04	76.51	1.802	>
14.0		155.35	83.13	1.344	>
14.0		308.87	81.68	0.870	>
14.0		308.30	68.88	0.757	>
14.0		313.33	56.34	0.657	>
14.0		318.44	24.91	0.416	>
14.0		317.67	0.39	0.440	>
14.0		315.82	-15.03	0.563	>
14.0		325.90	-28.29	1.019	>
14.0		327.96	-38.91	1.049	>
14.0		325.57	-46.24	1.672	>
14.0		319.09	-66.71	1.355	>
14.0		325.78	-77.13	1.205	>
14.0		315.00	-81.95	0.333	>
14.0	15.0	0.00	0.00	0.000	>
15.0		260.59	38.15	1.081	>
15.0		268.01	19.40	1.132	>
15.0		272.08	-7.39	1.447	>
15.0		277.02	-27.84	1.970	>
15.0		280.50	-36.82	1.740	>
15.0		280.46	-47.87	1.733	>
15.0		283.91	-61.87	1.377	>
15.0		281.96	-67.84	1.292	>
15.0		281.31	-71.72	0.374	>
15.0		72.29	-57.62	0.233	>
15.0	16.0	0.00	0.00	0.000	>
16.0		195.86	66.39	0.439	>
16.0		225.98	30.17	0.672	>
16.0		222.17	0.00	0.958	>
16.0		228.79	-40.60	1.169	>
16.0		233.90	-50.86	0.753	>
16.0		235.28	-60.08	0.620	>
